week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,rel_yr,rel_mt
12,TV Show,Elite,Spain,Crime,2018-10-05,True,76,97,ITA,https://flixpatrol.com/title/elite,EUR,2018,10
37,Movie,Skyscraper,USA,Action,2018-07-04,False,61,48,OMN,https://flixpatrol.com/title/skyscraper,ASI,2018,7
37,TV Show,Resurrection: Ertugrul,Turkey,Unknown,2014-12-11,False,78,0,OMN,https://flixpatrol.com/title/resurrection-ertugrul-2014,ASI,2014,12
36,Movie,Santana,South Africa,Action,2020-08-28,False,39,0,OMN,https://flixpatrol.com/title/santana,ASI,2020,8
36,TV Show,Resurrection: Ertugrul,Turkey,Unknown,2014-12-11,False,78,0,OMN,https://flixpatrol.com/title/resurrection-ertugrul-2014,ASI,2014,12
35,Movie,Class of '83,India,Drama,2020-08-21,False,0,20,OMN,https://flixpatrol.com/title/class-of-83,ASI,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,OMN,https://flixpatrol.com/title/lucifer,ASI,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,OMN,https://flixpatrol.com/title/project-power,ASI,2020,8
34,TV Show,Resurrection: Ertugrul,Turkey,Unknown,2014-12-11,False,78,0,OMN,https://flixpatrol.com/title/resurrection-ertugrul-2014,ASI,2014,12
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,OMN,https://flixpatrol.com/title/work-it-2020,ASI,2020,8
33,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,OMN,https://flixpatrol.com/title/locked-up,ASI,2015,4
32,Movie,Raat Akeli Hai,India,Crime,2020-07-31,False,78,0,OMN,https://flixpatrol.com/title/raat-akeli-hai,ASI,2020,7
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,OMN,https://flixpatrol.com/title/locked-up,ASI,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,OMN,https://flixpatrol.com/title/the-kissing-booth-2,ASI,2020,7
31,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,OMN,https://flixpatrol.com/title/cursed-2020,ASI,2020,7
30,Movie,MILF,France,Comedy,2018-05-02,False,0,14,OMN,https://flixpatrol.com/title/milf-2018,ASI,2018,5
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,OMN,https://flixpatrol.com/title/cursed-2020,ASI,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,OMN,https://flixpatrol.com/title/the-old-guard,ASI,2020,7
29,TV Show,Resurrection: Ertugrul,Turkey,Unknown,2014-12-11,False,78,0,OMN,https://flixpatrol.com/title/resurrection-ertugrul-2014,ASI,2014,12
28,Movie,The Mask,USA,Comedy,1994-07-29,False,69,77,OMN,https://flixpatrol.com/title/the-mask,ASI,1994,7
28,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,OMN,https://flixpatrol.com/title/warrior-nun,ASI,2020,7
27,Movie,The Mask,USA,Comedy,1994-07-29,False,69,77,OMN,https://flixpatrol.com/title/the-mask,ASI,1994,7
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,OMN,https://flixpatrol.com/title/dark-2017,ASI,2017,12
26,Movie,Lost Bullet,France,Crime,2020-06-19,True,62,0,OMN,https://flixpatrol.com/title/lost-bullet,ASI,2020,6
26,TV Show,Resurrection: Ertugrul,Turkey,Unknown,2014-12-11,False,78,0,OMN,https://flixpatrol.com/title/resurrection-ertugrul-2014,ASI,2014,12
37,Movie,"Love, Guaranteed",USA,Comedy,2020-09-03,True,55,50,USA,https://flixpatrol.com/title/love-guaranteed,AME,2020,9
37,TV Show,Away,USA,Science Fiction,2020-09-04,True,71,73,USA,https://flixpatrol.com/title/away-2020,AME,2020,9
36,Movie,The Frozen Ground,USA,Unknown,2013-08-23,False,64,0,USA,https://flixpatrol.com/title/the-frozen-ground,AME,2013,8
36,TV Show,Cobra Kai,USA,Action,2018-05-02,False,88,94,USA,https://flixpatrol.com/title/cobra-kai,AME,2018,5
35,Movie,Project Power,USA,Action,2020-08-14,True,61,63,USA,https://flixpatrol.com/title/project-power,AME,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,USA,https://flixpatrol.com/title/lucifer,AME,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,USA,https://flixpatrol.com/title/project-power,AME,2020,8
34,TV Show,The Legend of Korra,USA,Fantasy,2012-04-14,False,86,0,USA,https://flixpatrol.com/title/the-legend-of-korra,AME,2012,4
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,USA,https://flixpatrol.com/title/work-it-2020,AME,2020,8
33,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,USA,https://flixpatrol.com/title/the-umbrella-academy,AME,2019,2
32,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,USA,https://flixpatrol.com/title/work-it-2020,AME,2020,8
32,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,USA,https://flixpatrol.com/title/the-umbrella-academy,AME,2019,2
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,USA,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
31,TV Show,Shameless,USA,Comedy,2011-01-09,False,87,0,USA,https://flixpatrol.com/title/shameless,AME,2011,1
30,Movie,Fatal Affair,USA,Drama,2020-07-16,False,46,0,USA,https://flixpatrol.com/title/fatal-affair,AME,2020,7
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,USA,https://flixpatrol.com/title/cursed-2020,AME,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,USA,https://flixpatrol.com/title/the-old-guard,AME,2020,7
29,Documentary TV,The Business of Drugs,USA,Documentary,2020-07-14,True,70,0,USA,https://flixpatrol.com/title/the-business-of-drugs,AME,2020,7
28,Movie,The Lorax,USA,Animated,2012-03-01,False,65,53,USA,https://flixpatrol.com/title/the-lorax,AME,2012,3
28,TV Show,Unsolved Mysteries,USA,Documentary,2020-07-01,True,80,74,USA,https://flixpatrol.com/title/unsolved-mysteries-2020,AME,2020,7
27,Movie,Patriots Day,USA,Drama,2016-12-12,False,74,90,USA,https://flixpatrol.com/title/patriots-day,AME,2016,12
27,TV Show,Unsolved Mysteries,USA,Documentary,2020-07-01,True,80,74,USA,https://flixpatrol.com/title/unsolved-mysteries-2020,AME,2020,7
26,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,USA,https://flixpatrol.com/title/365-days,AME,2020,6
26,TV Show,Floor is Lava,USA,Reality-Show,2020-06-19,True,51,83,USA,https://flixpatrol.com/title/floor-is-lava,AME,2020,6
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,USA,https://flixpatrol.com/title/365-days,AME,2020,6
25,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,USA,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,USA,https://flixpatrol.com/title/365-days,AME,2020,6
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,USA,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
23,Movie,Uncut Gems,USA,Crime,2019-08-30,True,81,92,USA,https://flixpatrol.com/title/uncut-gems,AME,2019,8
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70,41,USA,https://flixpatrol.com/title/space-force,AME,2020,5
22,Movie,Uncut Gems,USA,Crime,2019-08-30,True,81,92,USA,https://flixpatrol.com/title/uncut-gems,AME,2019,8
22,TV Show,Sweet Magnolias,USA,Drama,2020-05-19,True,69,86,USA,https://flixpatrol.com/title/sweet-magnolias,AME,2020,5
21,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,USA,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
21,TV Show,Avatar: The Last Airbender,USA,Fantasy,2005-02-21,False,92,100,USA,https://flixpatrol.com/title/avatar-the-last-airbender,AME,2005,2
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,USA,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
20,TV Show,Dead to Me,USA,Drama,2019-05-03,True,80,91,USA,https://flixpatrol.com/title/dead-to-me,AME,2019,5
19,Documentary,Becoming,USA,Documentary,2020-05-06,True,64,92,USA,https://flixpatrol.com/title/becoming,AME,2020,5
19,TV Show,Outer Banks,USA,Mystery,2020-04-15,True,80,70,USA,https://flixpatrol.com/title/outer-banks,AME,2020,4
18,Movie,Extraction,USA,Action,2020-04-24,True,70,68,USA,https://flixpatrol.com/title/extraction-2020,AME,2020,4
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78,98,USA,https://flixpatrol.com/title/never-have-i-ever,AME,2020,4
17,Movie,Despicable Me,USA,Animated,2010-07-09,False,77,81,USA,https://flixpatrol.com/title/despicable-me,AME,2010,7
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,USA,https://flixpatrol.com/title/too-hot-to-handle,AME,2020,4
16,Movie,Code 8,Canada,Science Fiction,2019-12-06,False,61,79,USA,https://flixpatrol.com/title/code-8,AME,2019,12
16,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,USA,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,AME,2020,3
15,Movie,Angel Has Fallen,USA,Action,2019-08-21,False,64,39,USA,https://flixpatrol.com/title/angel-has-fallen,AME,2019,8
15,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,USA,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,AME,2020,3
14,Movie,Blood Father,France,Thriller,2016-08-11,False,65,88,USA,https://flixpatrol.com/title/blood-father,AME,2016,8
14,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,USA,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,AME,2020,3
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73,0,USA,https://flixpatrol.com/title/the-platform,AME,2020,3
13,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,USA,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,AME,2020,3
12,Movie,Spenser Confidential,USA,Crime,2020-03-06,True,71,37,USA,https://flixpatrol.com/title/spenser-confidential,AME,2020,3
12,TV Show,All American,USA,Drama,2018-10-10,False,63,96,USA,https://flixpatrol.com/title/all-american,AME,2018,10
37,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,HND,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
37,TV Show,Her Mother's Killer,Colombia,Unknown,2020-01-01,False,0,0,HND,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
36,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,HND,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
36,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,HND,https://flixpatrol.com/title/lucifer,AME,2016,1
35,Movie,Escape Plan,USA,Action,2013-11-13,False,68,49,HND,https://flixpatrol.com/title/escape-plan,AME,2013,11
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,HND,https://flixpatrol.com/title/lucifer,AME,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,HND,https://flixpatrol.com/title/project-power,AME,2020,8
34,TV Show,The Great Heist,Colombia,Unknown,2020-08-14,False,0,0,HND,https://flixpatrol.com/title/the-great-heist,AME,2020,8
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,HND,https://flixpatrol.com/title/work-it-2020,AME,2020,8
33,TV Show,The Seven Deadly Sins,Japan,Animation,2014-10-05,True,82,0,HND,https://flixpatrol.com/title/the-seven-deadly-sins,AME,2014,10
32,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,HND,https://flixpatrol.com/title/wonder,AME,2017,11
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,HND,https://flixpatrol.com/title/locked-up,AME,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,HND,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
31,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,HND,https://flixpatrol.com/title/dark-desire,AME,2020,7
30,Movie,MILF,France,Comedy,2018-05-02,False,0,14,HND,https://flixpatrol.com/title/milf-2018,AME,2018,5
30,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,HND,https://flixpatrol.com/title/dark-desire,AME,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,HND,https://flixpatrol.com/title/the-old-guard,AME,2020,7
29,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,HND,https://flixpatrol.com/title/dark-desire,AME,2020,7
28,Movie,American Assassin,USA,Action,2017-09-14,False,70,35,HND,https://flixpatrol.com/title/american-assassin,AME,2017,9
28,TV Show,All For Love,Colombia,Drama,2020-01-07,True,68,0,HND,https://flixpatrol.com/title/all-for-love-2020,AME,2020,1
27,Movie,Baby Driver,USA,Action,2017-06-28,False,78,92,HND,https://flixpatrol.com/title/baby-driver,AME,2017,6
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,HND,https://flixpatrol.com/title/dark-2017,AME,2017,12
26,Movie,Wonder Woman,USA,Superhero,2017-05-30,False,75,93,HND,https://flixpatrol.com/title/wonder-woman,AME,2017,5
26,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,HND,https://flixpatrol.com/title/dark-2017,AME,2017,12
37,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,VEN,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
37,TV Show,Her Mother's Killer,Colombia,Unknown,2020-01-01,False,0,0,VEN,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
36,Movie,Santana,South Africa,Action,2020-08-28,False,39,0,VEN,https://flixpatrol.com/title/santana,AME,2020,8
36,TV Show,Her Mother's Killer,Colombia,Unknown,2020-01-01,False,0,0,VEN,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
35,Movie,The Sleepover,USA,Comedy,2020-08-21,True,55,80,VEN,https://flixpatrol.com/title/the-sleepover,AME,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,VEN,https://flixpatrol.com/title/lucifer,AME,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,VEN,https://flixpatrol.com/title/project-power,AME,2020,8
34,TV Show,The Great Heist,Colombia,Unknown,2020-08-14,False,0,0,VEN,https://flixpatrol.com/title/the-great-heist,AME,2020,8
33,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,VEN,https://flixpatrol.com/title/wonder,AME,2017,11
33,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,VEN,https://flixpatrol.com/title/dark-desire,AME,2020,7
32,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,VEN,https://flixpatrol.com/title/wonder,AME,2017,11
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,VEN,https://flixpatrol.com/title/locked-up,AME,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,VEN,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
31,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,VEN,https://flixpatrol.com/title/dark-desire,AME,2020,7
30,Movie,MILF,France,Comedy,2018-05-02,False,0,14,VEN,https://flixpatrol.com/title/milf-2018,AME,2018,5
30,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,VEN,https://flixpatrol.com/title/dark-desire,AME,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,VEN,https://flixpatrol.com/title/the-old-guard,AME,2020,7
29,Documentary TV,Down to Earth with Zac Efron,USA,Documentary,2020-07-10,True,82,67,VEN,https://flixpatrol.com/title/down-to-earth-with-zac-efron,AME,2020,7
28,Movie,American Assassin,USA,Action,2017-09-14,False,70,35,VEN,https://flixpatrol.com/title/american-assassin,AME,2017,9
28,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,VEN,https://flixpatrol.com/title/dark-2017,AME,2017,12
27,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,VEN,https://flixpatrol.com/title/365-days,AME,2020,6
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,VEN,https://flixpatrol.com/title/dark-2017,AME,2017,12
26,Movie,Wasp Network,France,Drama,2020-06-19,True,58,0,VEN,https://flixpatrol.com/title/wasp-network,AME,2020,6
26,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,VEN,https://flixpatrol.com/title/dark-2017,AME,2017,12
37,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,BOL,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
37,TV Show,Cobra Kai,USA,Action,2018-05-02,False,88,94,BOL,https://flixpatrol.com/title/cobra-kai,AME,2018,5
36,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,BOL,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
36,TV Show,Cobra Kai,USA,Action,2018-05-02,False,88,94,BOL,https://flixpatrol.com/title/cobra-kai,AME,2018,5
35,Movie,Escape Plan,USA,Action,2013-11-13,False,68,49,BOL,https://flixpatrol.com/title/escape-plan,AME,2013,11
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,BOL,https://flixpatrol.com/title/lucifer,AME,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,BOL,https://flixpatrol.com/title/project-power,AME,2020,8
34,TV Show,Yo soy Betty la fea,Colombia,Unknown,1999-10-25,False,81,0,BOL,https://flixpatrol.com/title/yo-soy-betty-la-fea,AME,1999,10
33,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,BOL,https://flixpatrol.com/title/wonder,AME,2017,11
33,TV Show,The Seven Deadly Sins,Japan,Animation,2014-10-05,True,82,0,BOL,https://flixpatrol.com/title/the-seven-deadly-sins,AME,2014,10
32,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,BOL,https://flixpatrol.com/title/wonder,AME,2017,11
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,BOL,https://flixpatrol.com/title/locked-up,AME,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,BOL,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
31,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,BOL,https://flixpatrol.com/title/dark-desire,AME,2020,7
30,Movie,Norbit,USA,Comedy,2007-02-08,False,39,9,BOL,https://flixpatrol.com/title/norbit,AME,2007,2
30,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,BOL,https://flixpatrol.com/title/dark-desire,AME,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,BOL,https://flixpatrol.com/title/the-old-guard,AME,2020,7
29,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,BOL,https://flixpatrol.com/title/dark-desire,AME,2020,7
28,Movie,American Assassin,USA,Action,2017-09-14,False,70,35,BOL,https://flixpatrol.com/title/american-assassin,AME,2017,9
28,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,BOL,https://flixpatrol.com/title/dark-2017,AME,2017,12
27,Movie,Baby Driver,USA,Action,2017-06-28,False,78,92,BOL,https://flixpatrol.com/title/baby-driver,AME,2017,6
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,BOL,https://flixpatrol.com/title/dark-2017,AME,2017,12
26,Movie,Feel the Beat,USA,Comedy,2020-06-19,True,64,46,BOL,https://flixpatrol.com/title/feel-the-beat-2020,AME,2020,6
26,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,BOL,https://flixpatrol.com/title/dark-2017,AME,2017,12
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,BOL,https://flixpatrol.com/title/365-days,AME,2020,6
25,TV Show,Yo soy Betty la fea,Colombia,Unknown,1999-10-25,False,81,0,BOL,https://flixpatrol.com/title/yo-soy-betty-la-fea,AME,1999,10
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,BOL,https://flixpatrol.com/title/365-days,AME,2020,6
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,BOL,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
23,Movie,Grown Ups,USA,Comedy,2010-06-24,False,60,10,BOL,https://flixpatrol.com/title/grown-ups,AME,2010,6
23,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,2020-05-27,True,72,79,BOL,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,AME,2020,5
22,Movie,Ted,USA,Comedy,2012-06-29,False,70,41,BOL,https://flixpatrol.com/title/ted,AME,2012,6
22,TV Show,Control Z,Mexico,Drama,2020-05-22,True,70,67,BOL,https://flixpatrol.com/title/control-z,AME,2020,5
21,Movie,Going in Style,USA,Comedy,2017-04-06,False,68,49,BOL,https://flixpatrol.com/title/going-in-style,AME,2017,4
21,TV Show,Boys Over Flowers,South Korea,Drama,2009-01-05,False,81,0,BOL,https://flixpatrol.com/title/boys-over-flowers,AME,2009,1
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,BOL,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
20,TV Show,Valeria,Spain,Drama,2020-05-08,True,58,0,BOL,https://flixpatrol.com/title/valeria,AME,2020,5
19,Movie,Space Jam,USA,Comedy,1996-11-15,False,63,38,BOL,https://flixpatrol.com/title/space-jam,AME,1996,11
19,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78,98,BOL,https://flixpatrol.com/title/never-have-i-ever,AME,2020,4
18,Movie,Dangerous Lies,USA,Thriller,2020-04-30,True,57,41,BOL,https://flixpatrol.com/title/dangerous-lies,AME,2020,4
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78,98,BOL,https://flixpatrol.com/title/never-have-i-ever,AME,2020,4
17,Movie,Focus,USA,Crime,2015-02-27,False,66,56,BOL,https://flixpatrol.com/title/focus,AME,2015,2
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,BOL,https://flixpatrol.com/title/too-hot-to-handle,AME,2020,4
16,Movie,Love. Wedding. Repeat,Italy,Comedy,2020-04-10,True,55,34,BOL,https://flixpatrol.com/title/love-wedding-repeat,AME,2020,4
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,BOL,https://flixpatrol.com/title/money-heist,AME,2017,5
15,Documentary,Money Heist: The Phenomenon,Spain,Documentary,2020-04-03,True,78,0,BOL,https://flixpatrol.com/title/money-heist-the-phenomenon,AME,2020,4
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,BOL,https://flixpatrol.com/title/money-heist,AME,2017,5
14,Movie,Miracle in Cell No. 7,Turkey,Drama,2019-10-10,False,83,0,BOL,https://flixpatrol.com/title/miracle-in-cell-no-7,AME,2019,10
14,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65,0,BOL,https://flixpatrol.com/title/toy-boy-2019,AME,2019,9
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73,0,BOL,https://flixpatrol.com/title/the-platform,AME,2020,3
13,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65,0,BOL,https://flixpatrol.com/title/toy-boy-2019,AME,2019,9
37,Movie,The Grinch,USA,Action,2018-11-09,False,63,58,EGY,https://flixpatrol.com/title/dr-seuss-how-the-grinch-stole-christmas,AFR,2018,11
